DATE, COMPANY, CHANGE
16DEC2024, Fauji Fert, 18.890
16DEC2024, Fauji Fert, 21.280
16DEC2024, Fauji Fert, 28.850
16DEC2024, Fauji Foods Ltd, -0.110
16DEC2024, Fauji Foods Ltd, -0.180
16DEC2024, Fauji Foods Ltd, -0.120
16DEC2024, Fauji Foods Ltd, -0.400
16DEC2024, 1st.Fid.Leasing, 0.120
16DEC2024, Habib Modaraba, -0.220
16DEC2024, I.B.L.Modarab, 0.050
16DEC2024, Fateh Industries, 0.000
16DEC2024, Imrooz Modaraba, 0.000
16DEC2024, Flying Cement, -0.360
16DEC2024, Flying Cement, -0.600
16DEC2024, Flying Cement, -0.390
16DEC2024, Flying Cement, -0.380
16DEC2024, Feroze 1888, 0.960
16DEC2024, F. Nat.Equities, 0.110
16DEC2024, Punjab Mod, -0.160
16DEC2024, Paramount Mod, 0.490
16DEC2024, Frontier Ceram, 2.360
16DEC2024, Faran Sugar Mills, -0.620
16DEC2024, Faran Sugar(R), 0.540
16DEC2024, F.Treet Manuf, 0.150
16DEC2024, Tri-Star 1st Mod., 0.260
16DEC2024, Fazal Cloth, -10.670
16DEC2024, Gadoon Textile, -2.630
16DEC2024, Ghandhara Automobile, 6.810
16DEC2024, Ghandhara Automobile, 6.930
16DEC2024, Ghandhara Automobile, 6.920
16DEC2024, Ghandhara Automobile, 6.820
16DEC2024, Gammon Pak, 2.350
16DEC2024, Gatron Ind., 0.420
16DEC2024, Gul Ahmed, -0.270
16DEC2024, Gul Ahmed, -0.440
16DEC2024, Gul Ahmed, -0.290
16DEC2024, Gul Ahmed, -0.290
16DEC2024, Ghani Chemical, 0.020
16DEC2024, Blue-Ex, 3.350
16DEC2024, Mughal Energy Ltd, 0.000
16DEC2024, Supernet Ltd.XB, -0.500
16DEC2024, Ghazi Fabrics, 0.300
16DEC2024, GhaniGlobalGlass, -0.370
16DEC2024, Ghani Glo Hol, -0.400
16DEC2024, Ghani Glo Hol, -0.400
16DEC2024, Ghani Glo Hol, -0.420
16DEC2024, Ghani Glo Hol, -0.420
16DEC2024, Ghani Glass Ltd, 0.660
16DEC2024, Ghani Glass Ltd, 1.260
16DEC2024, Ghani Glass Ltd, 0.670
16DEC2024, Ghani Glass Ltd, 0.660
16DEC2024, Ghandhara Ind., 47.770
16DEC2024, Ghandhara Ind., 48.130
16DEC2024, Ghandhara Ind., 49.360
16DEC2024, Ghandhara Ind., 45.610
16DEC2024, GlaxoSmithKline, -2.910
16DEC2024, Gillette Pak, 5.640
16DEC2024, GOC (Pak) Ltd., 0.000
16DEC2024, Globe Residency, 0.480
16DEC2024, Grays Leasing, -0.220
16DEC2024, Gulshan Sp., 0.550
16DEC2024, Ghandhara Tyre, 1.770
16DEC2024, Gulistan Sp., 1.000
16DEC2024, Ghani Value Glass, 0.190
16DEC2024, Gharibwal Cement, 0.070
16DEC2024, Habib Sugar, 2.200
16DEC2024, Hala Enterprise, -1.310
16DEC2024, Hafiz Limited, -8.760
16DEC2024, Haleon Pakistan, 23.300
16DEC2024, Hascol Petrol, -0.230
16DEC2024, Habib Bank, -2.400
16DEC2024, Habib Bank, -2.810
16DEC2024, Habib Bank, -2.570
16DEC2024, Habib Bank, -3.760
16DEC2024, HBL Total Treasury, 0.040
16DEC2024, Honda Atlas Cars, 9.790
16DEC2024, Hallmark Company Ltd, -26.480
16DEC2024, HBL Growth Fund, 0.090
16DEC2024, Habib Ins., 0.020
16DEC2024, HBL Invest Fund, 0.140
16DEC2024, Hinopak Motor, 5.120
16DEC2024, Highnoon (Lab), 4.590
16DEC2024, Hira Textile, 0.100
16DEC2024, Habib Metropolitan, -1.930
16DEC2024, Hoechst Pak Ltd, 105.000
16DEC2024, Habib Rice Prod, 0.160
16DEC2024, HI-Tech Lub., -0.370
16DEC2024, Hub Power Co., 6.530
16DEC2024, Hub Power Co., 6.530
16DEC2024, Hub Power Co., 6.710
16DEC2024, Hub Power Co., 6.620
16DEC2024, Hum Network, 0.210
16DEC2024, Hum Network, 0.380
16DEC2024, Hum Network, 0.210
16DEC2024, Hum Network, 0.210
16DEC2024, Hussain Industries, 1.300
16DEC2024, Haseeb Waqas Sugar, 0.370
16DEC2024, Ibrahim Fibres, 0.000
16DEC2024, IBL HealthCare, 0.240
16DEC2024, ICC Industries, 0.140
16DEC2024, Invest Bank, 0.060
16DEC2024, Ittehad Chemicals, -3.250
16DEC2024, Ideal Spinning, 0.250
16DEC2024, Indus Dyeing, -0.380
16DEC2024, IGI Holdings, 5.620
16DEC2024, IGI Life Ins, 0.390
16DEC2024, Interloop Ltd., -1.180
16DEC2024, Interloop Ltd., -1.800
16DEC2024, Interloop Ltd., -1.270
16DEC2024, Interloop Ltd., -1.250
16DEC2024, Image Pakistan, 0.590
16DEC2024, Imperial Limite, 1.170
16DEC2024, Intermarket Sec., -2.140
16DEC2024, Indus Motor Company, 7.330
16DEC2024, Int. Ind.Ltd., 5.920
16DEC2024, Int. Ind.Ltd., 9.140
16DEC2024, Int. Ind.Ltd., 6.050
16DEC2024, Int. Ind.Ltd., 5.970
16DEC2024, Int.Knitwear, 0.230
16DEC2024, Int. Packaging Films, -0.160
16DEC2024, Ismail Ind-, -48.170
16DEC2024, Inter.Steel Ltd, 1.090
16DEC2024, Inter.Steel Ltd, 1.030
16DEC2024, Inter.Steel Ltd, 1.090
16DEC2024, Inter.Steel Ltd, 1.070
16DEC2024, Ittefaq Iron Ind, -0.050
16DEC2024, J.A.Textile, -0.420
16DEC2024, Janana D Mal, -0.850
16DEC2024, J.D.W.Sugar, -1.000
16DEC2024, Jubilee Gen.Ins, -1.470
16DEC2024, J.K.Spinning, 0.000
16DEC2024, Jubile Life Ins, 2.390
16DEC2024, JS Bank Ltd, -0.050
16DEC2024, JS Bank Ltd, 0.220
16DEC2024, JS Bank Ltd, -0.050
16DEC2024, JS Bank Ltd, -0.050
16DEC2024, Jah.Sidd. Co., 0.930
16DEC2024, JahangirSidd(Pref), -0.480
16DEC2024, JS Global Banking, -0.220
16DEC2024, JS Global Banking, -0.230
16DEC2024, JS Global Banking, -0.240
16DEC2024, JS Global Banking, -0.230
16DEC2024, JS Global Cap., -0.970
16DEC2024, JS Investments, -1.140
16DEC2024, JS Momentum, 1.000
16DEC2024, JS Momentum, 1.000
16DEC2024, Jauharabad Sug, -0.310
16DEC2024, Jubilee Spinning, -0.120
16DEC2024, Javedan Corp., -0.530
16DEC2024, Javedan Corp(Pr, 0.000
16DEC2024, Kot Addu Power, 0.400
16DEC2024, Kot Addu Power, 0.100
16DEC2024, Kot Addu Power, 0.400
16DEC2024, Kot Addu Power, 0.390
16DEC2024, Karam Ceramics, 0.000
16DEC2024, K-Electric Ltd., -0.130
16DEC2024, K-Electric Ltd., -0.140
16DEC2024, K-Electric Ltd., -0.140
16DEC2024, K-Electric Ltd., -0.130
16DEC2024, Khyber Tobacco, -0.690
16DEC2024, Khyber Textile, -64.630
16DEC2024, Kohinoor Mills, -0.210
16DEC2024, Kohat Cement, 5.820
16DEC2024, Kohinoor Energy, -0.230
16DEC2024, Kohinoor Power, 0.140
16DEC2024, Kohat Textile, -1.070
16DEC2024, Kohinoor Ind., -0.090
16DEC2024, Kohinoor Spining, -0.130
16DEC2024, Kohinoor Spining, -0.160
16DEC2024, Kohinoor Spining, -0.140
16DEC2024, Kohinoor Spining, -0.140
16DEC2024, K.S.B.Pumps, -0.800
16DEC2024, KSE30, 843.000
16DEC2024, KSE30, 864.000
16DEC2024, KSE30, 855.000
16DEC2024, Khalid Siraj, 0.340
16DEC2024, Kohinoor Textile, -2.070
16DEC2024, Lucky Core Ind., 37.290
16DEC2024, Leather Up Ltd., 2.180
16DEC2024, Land Mark Spinning, 1.960
16DEC2024, Loads Limited, 0.610
16DEC2024, Lotte Chemical, -0.890
16DEC2024, Lotte Chemical, -0.900
16DEC2024, Lotte Chemical, -0.940
16DEC2024, Lotte Chemical, -0.920
16DEC2024, Leiner Pak Gelat, -15.140
16DEC2024, Lalpir Power, -0.190
16DEC2024, Lalpir Power, -0.390
16DEC2024, Lalpir Power, -0.210
16DEC2024, Lalpir Power, -0.200
16DEC2024, LSE Capital Ltd., 0.480
16DEC2024, LSE Fin. Services, 1.510
16DEC2024, LSE Ventures Ltd, 0.230
16DEC2024, Lucky Cement, -18.570
16DEC2024, Lucky Cement, -22.500
16DEC2024, Lucky Cement, -19.940
16DEC2024, Lucky Cement, -19.670
16DEC2024, MACPAC Films, 0.010
16DEC2024, Macter Int. Ltd, -16.380
16DEC2024, Mari Petroleum, 81.340
16DEC2024, MCB Bank Ltd, -3.900
16DEC2024, MCB Bank Ltd, 9.000
16DEC2024, MCB Bank Ltd, -4.190
16DEC2024, MCB Inv MGT, 2.990
16DEC2024, MCB Bank Ltd, -4.130
16DEC2024, Media Times Ltd, -0.090
16DEC2024, Meezan Bank Ltd, -3.550
16DEC2024, Meezan Bank Ltd, -4.030
16DEC2024, Meezan Bank Ltd, -3.810
16DEC2024, Meezan Bank Ltd, 0.680
16DEC2024, Mehmood Tex., 50.540
16DEC2024, Merit Packaging, 0.060
16DEC2024, MithchellsFruit, 11.640
16DEC2024, Matco Foods Ltd, -0.900
16DEC2024, Mahaana Islamic, 0.360
16DEC2024, Mirpurkhas Sugar, -1.970
16DEC2024, Maple Leaf, 1.200
16DEC2024, Maple Leaf, 1.210
16DEC2024, Maple Leaf, 1.220
16DEC2024, Maple Leaf, 1.200
16DEC2024, Maqbool Textile, 2.890
16DEC2024, Mehran Sugar, -0.070
16DEC2024, Metro Steel, 0.170
16DEC2024, Masood Textile, 0.000
16DEC2024, Millat Tractors, -0.460
16DEC2024, Millat Tractors, 6.000
16DEC2024, Millat Tractors, -0.800
16DEC2024, Millat Tractors, -0.800
16DEC2024, Mughal Iron, -1.850
16DEC2024, Mughal Iron, -1.350
16DEC2024, Mughal Iron, -1.970
16DEC2024, Mughal Iron, -0.550
16DEC2024, Murree Brewery, 14.560
16DEC2024, Mandviwala, -0.070
16DEC2024, Meezan Pakistan, 0.310
16DEC2024, Meezan Pakistan, 0.310
16DEC2024, Meezan Pakistan, 0.310
16DEC2024, Meezan Pakistan, 0.310
16DEC2024, Nagina Cotton, 0.000
16DEC2024, National Foods, -5.320
16DEC2024, Nadeem Textile, 0.000
16DEC2024, National BankXD, 0.120
16DEC2024, National BankXD, -0.180
16DEC2024, National BankXD, 0.090
16DEC2024, NBP Pakistan G ETF, 0.250
16DEC2024, NBP Pakistan G ETF, 0.240
16DEC2024, NBP Pakistan G ETF, 0.250
16DEC2024, NBP Pakistan G ETF, 0.250
16DEC2024, National BankXD, 0.090
16DEC2024, Nishat (Chun.), -1.400
16DEC2024, Nazir Cotton Mills, 0.460
16DEC2024, Nishat ChunPower, -0.330
16DEC2024, Nishat ChunPower, -0.410
16DEC2024, Nishat ChunPower, -0.350
16DEC2024, Nishat ChunPower, -0.350
16DEC2024, Nestle Pakistan, 163.270
16DEC2024, Netsol Tech., 0.670
16DEC2024, Netsol Tech., 0.830
16DEC2024, Netsol Tech., 0.610
16DEC2024, Netsol Tech., 0.610
16DEC2024, Next Capital, 0.130
16DEC2024, Nimir Ind.Chemicals, 0.170
16DEC2024, NIT Pakistan, 0.220
16DEC2024, NIT Pakistan, 0.210
16DEC2024, NIT Pakistan, 0.210
16DEC2024, NIT Pakistan, 0.210
16DEC2024, Nishat Mills Ltd, 2.180
16DEC2024, Nishat Mills Ltd, 3.220
16DEC2024, Nishat Mills Ltd, 2.200
16DEC2024, Nishat Mills Ltd, 2.170
16DEC2024, Noon Sugar, 1.820
16DEC2024, Nishat Power, -0.030
16DEC2024, Nishat Power, 0.100
16DEC2024, Nishat Power, -0.050
16DEC2024, Nishat Power, -0.050
16DEC2024, National Refinery, 28.400
16DEC2024, National Refinery, 28.670
16DEC2024, National Refinery, 29.340
16DEC2024, National Refinery, 29.090
16DEC2024, Nimir Resins, 2.760
16DEC2024, National Silk, 0.000
16DEC2024, Oilboy Energy L, 0.090
16DEC2024, Octopus Digital, 0.520
16DEC2024, Octopus Digital, 0.090
16DEC2024, Octopus Digital, 0.500
16DEC2024, Octopus Digital, 0.490
16DEC2024, Oil & Gas Dev, 10.340
16DEC2024, Oil & Gas Dev, 10.120
16DEC2024, Oil & Gas Dev, 10.620
16DEC2024, Oil & Gas Dev, 10.480
16DEC2024, OGTI, 1973.000
16DEC2024, OGTI, 2024.000
16DEC2024, OGTI, 2002.000
16DEC2024, OLP Financial, 3.190
16DEC2024, OLP Modaraba, 0.150
16DEC2024, Olympia Mills, -0.850
16DEC2024, Orient Rental, -0.130
16DEC2024, Otsuka Pak, -11.100
16DEC2024, 1  Year GIS, 0.040
16DEC2024, 1 Year GIS, 0.440
16DEC2024, 1 Yr GIS Discounted, 0.780
16DEC2024, 1 Year GIS, 0.020
16DEC2024, 1 Year GIS, 0.460
16DEC2024, P05GIS091225, -100.000
16DEC2024, P05GIS290725, -100.000
16DEC2024, P05GIS300425, -100.000
16DEC2024, 5 Year Variable Rate, -0.250
16DEC2024, 5 Year Variable Rate, 0.000
16DEC2024, Pakistan Alumin, 5.340
16DEC2024, Pakistan Alumin, 2.810
16DEC2024, Pakistan Alumin, 5.480
16DEC2024, Pakistan Alumin, 5.390
16DEC2024, Pace (Pak) Ltd., -0.060
16DEC2024, Pace (Pak) Ltd., -0.050
16DEC2024, Pace (Pak) Ltd., -0.060
16DEC2024, Pace (Pak) Ltd., -0.060
16DEC2024, Pak Elektron, 1.500
16DEC2024, Pak Elektron, 1.490
16DEC2024, Pak Elektron, 1.540
16DEC2024, Pak Elektron, 0.560
16DEC2024, Pak Datacom, 7.810
16DEC2024, Pak Leather, 0.200
16DEC2024, Pak Oxygen Ltd., -1.710
16DEC2024, Pak Reinsurance, -0.490
16DEC2024, Pak Reinsurance, -0.670
16DEC2024, Pak Reinsurance, -0.520
16DEC2024, Pak Reinsurance, -0.450
16DEC2024, Pak Tobacco, 32.440
16DEC2024, Pervez Ahmed Co, 0.240
16DEC2024, Paramount Sp, 0.380
16DEC2024, Pakistan Cables-, -7.830
16DEC2024, Pak Engineering, 5.080
16DEC2024, Pak Energy(Suku, 0.300
16DEC2024, Pak Gulf Leasing, -0.570
16DEC2024, Pak Hotels, 1.100
16DEC2024, PIA Holding Company, -0.310
16DEC2024, PIA Holding Company, -0.260
16DEC2024, PIA Holding Company, -0.330
16DEC2024, PIA Holding Company, -0.330
16DEC2024, PIA Holding CompanyB, -14.580
16DEC2024, Pak Int.Bulk, -0.310
16DEC2024, Pak Int.Bulk, -0.280
16DEC2024, Pak Int.Bulk, -0.330
16DEC2024, Pak Int.Bulk, -0.330
16DEC2024, Pak.Int.Container, 4.170
16DEC2024, PICIC Ins.Ltd., 0.000
16DEC2024, Popular Islamic, 0.240
16DEC2024, Premier Ins., 0.100
16DEC2024, Pioneer Cement, 0.430
16DEC2024, Pioneer Cement, 2.000
16DEC2024, Pioneer Cement, 0.340
16DEC2024, Pioneer Cement, 0.330
16DEC2024, Pak Gen.Ins., 0.350
16DEC2024, Pakgen Power, 1.930
16DEC2024, Packages Ltd., -8.840
16DEC2024, Prud Mod.1st, -0.030
16DEC2024, Philip Morris Pak., 0.000
16DEC2024, Premier Suger, 0.000
16DEC2024, P.N.S.C, 5.980
16DEC2024, Pak Oilfields, 13.550
16DEC2024, Pak Oilfields, 8.450
16DEC2024, Pak Oilfields, 13.750
16DEC2024, Pak Oilfields, 22.100
16DEC2024, Punjab Oil, 0.010
16DEC2024, Power Cement, 0.040
16DEC2024, Power Cement, 0.030
16DEC2024, Power Cement, 0.040
16DEC2024, Power Cement, 0.040
16DEC2024, Pak Petroleum, 9.950
16DEC2024, Pak Petroleum, 8.870
16DEC2024, Pak Petroleum, 10.220
16DEC2024, Pak Petroleum, 10.010
16DEC2024, Pak Paper Prod, 0.530
16DEC2024, Pak.P.V.C., -0.400
16DEC2024, At-Tahur Ltd., -0.450
16DEC2024, Premium Tex., 2.150
16DEC2024, Pak Refinery, 2.720
16DEC2024, Pak Refinery, 2.790
16DEC2024, Pak Refinery, 2.810
16DEC2024, Pak Refinery, 2.390
16DEC2024, Prosperity Weaving, -2.000
16DEC2024, Pak Services, -6.460
16DEC2024, P.S.O., 22.920
16DEC2024, P.S.O., 23.950
16DEC2024, P.S.O., 23.610
16DEC2024, P.S.O., 17.370
16DEC2024, Pak Stock Exchange, -1.010
16DEC2024, Pak Synthetics, 3.800
16DEC2024, P.T.C.L., -0.550
16DEC2024, P.T.C.L., -0.630
16DEC2024, P.T.C.L., -0.580
16DEC2024, P.T.C.L., -0.340
16DEC2024, Panther Tyres Ltd., 0.840
16DEC2024, Quetta Textile, -0.700
16DEC2024, Quice Food, 0.060
16DEC2024, Reliance Cotton, 52.810
16DEC2024, Redco Textile, -0.050
16DEC2024, Reliance Weaving, 0.000
16DEC2024, Reliance Ins., 0.070
16DEC2024, Rafhan Maize, 108.580
16DEC2024, Roshan Packages, -0.100
16DEC2024, Ruby Textile, 0.370
16DEC2024, Rupali Polyester, 0.590
16DEC2024, Saif Textile, 0.500
16DEC2024, Sanghar Sugar, 3.220
16DEC2024, Sapphire Tex., 17.040
16DEC2024, Sardar Chemical, 0.000
16DEC2024, Sindh Abadgar, 0.000
16DEC2024, Sazgar Engineering, 69.530
16DEC2024, Sazgar Engineering, 74.500
16DEC2024, Sazgar Engineering, 71.620
16DEC2024, Sazgar Engineering, 61.460
16DEC2024, Samba Bank, 0.260
16DEC2024, St.Chart.Bank, -1.710
16DEC2024, Shield Corp., -0.310
16DEC2024, The Searle Company, -2.070
16DEC2024, The Searle Company, -2.200
16DEC2024, The Searle Company, -2.210
16DEC2024, The Searle Company, -0.220
16DEC2024, Sitara Energy, -0.330
16DEC2024, Security Paper, -4.080
16DEC2024, Service Ind Tex, -0.090
16DEC2024, Sapphire Fiber, -33.840
16DEC2024, Service Global, -1.700
16DEC2024, S.G.Power, 0.150
16DEC2024, Shadab Textile, 0.160
16DEC2024, Shell Pakistan, 6.140
16DEC2024, Shell Pakistan, 5.130
16DEC2024, Shell Pakistan, 6.260
16DEC2024, Shell Pakistan, 6.170
16DEC2024, Shezan Inter., 7.210
16DEC2024, Shifa Int.Hospital, 15.830
16DEC2024, Shahtaj Sugar, 8.690
16DEC2024, Shahmurad Sugar, 1.960
16DEC2024, Sec. Inv. Bank, 0.150
16DEC2024, Siemens Pak., 6.960
16DEC2024, Silk Bank Ltd, 0.000
16DEC2024, Silk Bank Ltd, 0.070
16DEC2024, Silk Bank Ltd, -0.010
16DEC2024, Sindh Modaraba, 0.340
16DEC2024, Sitara Chemical, 10.010
16DEC2024, Sakrand Sugar, 0.210
16DEC2024, Secure Logistics Gro, 1.150
16DEC2024, Sally Textile, 0.640
16DEC2024, Safe Mix Con.Ltd, -0.020
16DEC2024, Shakarganj Limited, -3.180
16DEC2024, Sana Ind., 2.770
16DEC2024, Soneri Bank Ltd, -0.470
16DEC2024, Soneri Bank Ltd, -0.760
16DEC2024, Soneri Bank Ltd, -0.500
16DEC2024, Soneri Bank Ltd, -0.490
16DEC2024, Sui North Gas, 5.100
16DEC2024, Sui North Gas, 5.030
16DEC2024, Sui North Gas, 5.240
16DEC2024, Sui North Gas, 5.170
16DEC2024, Synthetic Products, 4.520
16DEC2024, Sitara Peroxide, 0.200
16DEC2024, Saif Power Ltd, 0.060
16DEC2024, Service Ind.Ltd, -54.840
16DEC2024, Sui South Gas, 3.570
16DEC2024, Sui South Gas, 3.520
16DEC2024, Sui South Gas, 3.690
16DEC2024, Sui South Gas, 3.800
16DEC2024, Saritow Spinning, -0.340
16DEC2024, S.S.Oil, 1.760
16DEC2024, Shabbir Tiles, -1.290
16DEC2024, Shahtaj Textile, 1.280
16DEC2024, Shams Textile, 0.150
16DEC2024, Siddiqsons Tin, 0.060
16DEC2024, Stylers Int.Ltd., 0.130
16DEC2024, Suraj Cotton Mills, 10.630
16DEC2024, Sunrays Textile, -2.090
16DEC2024, Symmetry Group Ltd, 1.060
16DEC2024, Symmetry Group Ltd, 0.890
16DEC2024, Symmetry Group Ltd, 1.100
16DEC2024, Symmetry Group Ltd, 1.070
16DEC2024, Systems Limited, -5.210
16DEC2024, Systems Limited, -1.670
16DEC2024, Systems Limited, -5.740
16DEC2024, Systems Limited, -5.660
16DEC2024, Tata Textile, 0.330
16DEC2024, Treet Battery Ltd., -0.290
16DEC2024, Tariq Corp Ltd., -0.780
16DEC2024, Tariq Corp(Pref), 0.050
16DEC2024, Telecard Limited, -0.220
16DEC2024, Telecard Limited, -0.200
16DEC2024, Telecard Limited, -0.230
16DEC2024, Telecard Limited, -0.230
16DEC2024, Tariq Glass Ind., 8.120
16DEC2024, Tariq Glass Ind., 1.750
16DEC2024, Tariq Glass Ind., 8.360
16DEC2024, Tariq Glass Ind., 8.240
16DEC2024, Thal Limited, 2.800
16DEC2024, Thatta Cement, -1.940
16DEC2024, Thal Ind.Corp., 0.000
16DEC2024, The Organic Meat, 1.990
16DEC2024, The Organic Meat, 1.880
16DEC2024, The Organic Meat, 2.050
16DEC2024, The Organic Meat, 2.020
16DEC2024, Towellers Limited, -0.690
16DEC2024, TPL Corp Ltd, 0.140
16DEC2024, TPL Insurance, 0.110
16DEC2024, TPL Properties, 0.840
16DEC2024, TPL Properties, 0.830
16DEC2024, TPL Properties, 0.870
16DEC2024, TPL Properties, 0.860
16DEC2024, TPL REIT Fund I, 0.310
16DEC2024, TPL Trakker Ltd, -0.050
16DEC2024, Treet Corp, 1.490
16DEC2024, Treet Corp, 1.310
16DEC2024, Treet Corp, 1.540
16DEC2024, Treet Corp, 1.510
16DEC2024, TRG Pak Ltd, 0.640
16DEC2024, TRG Pak Ltd, 0.440
16DEC2024, TRG Pak Ltd, 0.630
16DEC2024, TRG Pak Ltd, 0.140
16DEC2024, Tri-Pack Films, 2.410
16DEC2024, Trust Modaraba, 0.050
16DEC2024, Trust Brokerage, -0.820
16DEC2024, Tri-Star Mutual, 0.000
16DEC2024, Tandlianwala Sugar, -5.970
16DEC2024, Tri-Star Power, -0.250
16DEC2024, United Brands, 2.480
16DEC2024, United Bank, -4.630
16DEC2024, United Bank, -5.830
16DEC2024, United Bank, -4.990
16DEC2024, United Bank, -7.490
16DEC2024, UBLPakistanETF, 0.190
16DEC2024, UBLPakistanETF, 0.170
16DEC2024, UBLPakistanETF, 0.180
16DEC2024, UBLPakistanETF, 0.180
16DEC2024, Unicap Modaraba, -0.190
16DEC2024, UDL Int.Ltd., 0.310
16DEC2024, United Distributors, 3.030
16DEC2024, United Insurance, 0.110
16DEC2024, Unity Foods Ltd, -0.490
16DEC2024, Unity Foods Ltd, -0.440
16DEC2024, Unity Foods Ltd, -0.520
16DEC2024, Unity Foods Ltd, -0.520
16DEC2024, Unilever Foods, -154.990
16DEC2024, Universal Ins., 0.170
16DEC2024, Wah-Noble, 1.980
16DEC2024, Waves Corp Ltd., -0.010
16DEC2024, Waves Home App, -0.430
16DEC2024, Waves Corp Ltd., 0.040
16DEC2024, Waves Corp Ltd., -0.010
16DEC2024, Waves Corp Ltd., -0.020
16DEC2024, WorldCall Telecom, 0.130
16DEC2024, WorldCall Telecom, 0.120
16DEC2024, WorldCall Telecom, 0.130
16DEC2024, WorldCall Telecom, 0.090
16DEC2024, Yousuf Weaving, -0.040
16DEC2024, Yousuf Weaving, 0.020
16DEC2024, Yousuf Weaving, -0.050
16DEC2024, Yousuf Weaving, -0.040
16DEC2024, ZahidJee Tex., 2.410
16DEC2024, ZIL Limited, -15.000
16DEC2024, Zephyr Textile, 0.000


20241217


17DEC2024, 786 Invest Ltd, -0.090
17DEC2024, Al-Abbas Sugar, 9.990
17DEC2024, Ali Asghar Textile, -4.420
17DEC2024, Allied Bank Ltd, 5.420
17DEC2024, Abbott Lab., -14.090
17DEC2024, Alfalah Consumer, -0.270
17DEC2024, Attock Cement, -19.280
17DEC2024, Adam Sugar, -1.990
17DEC2024, Artistic Denim, 0.090
17DEC2024, Agha Steel Ind., -0.100
17DEC2024, Agha Steel Ind., -0.200
17DEC2024, Agha Steel Ind., -0.100
17DEC2024, Agha Steel Ind., -0.100
17DEC2024, Ask.Gen.Insur., -0.080
17DEC2024, Agriautos Ind., -7.550
17DEC2024, Agritech Limited, -0.770
17DEC2024, Agritech Limited, 0.370
17DEC2024, Agritech Limited, -0.820
17DEC2024, Agritech Limited, -0.810
17DEC2024, AGP Limited, -4.070
17DEC2024, Abdullah Shah, 0.040
17DEC2024, AL-Ghazi Tractors, -9.000
17DEC2024, Arif Habib Corp, -2.160
17DEC2024, Arif Habib Limited., -0.850
17DEC2024, Adamjee Ins., -0.160
17DEC2024, Adamjee Ins., 0.180
17DEC2024, Adamjee Ins., -0.190
17DEC2024, Adamjee Ins., -0.190
17DEC2024, Air Link Commun, 17.830
17DEC2024, Air Link Commun, 17.960
17DEC2024, Air Link Commun, 18.410
17DEC2024, Air Link Commun, 19.050
17DEC2024, Askari Bank, 1.330
17DEC2024, Askari Bank, 0.710
17DEC2024, Askari Bank, 1.360
17DEC2024, Askari Bank, 1.350
17DEC2024, AKD Hospitality, -0.860
17DEC2024, AKD Securites, -0.780
17DEC2024, AL-Khair Gadoon, 0.000
17DEC2024, Askari Life Ass, -0.070
17DEC2024, Adamjee Life Assuran, -2.200
17DEC2024, AL-Noor Sugar, 0.280
17DEC2024, Altern Energy, -0.020
17DEC2024, Apna Microfin., 0.000
17DEC2024, Amtex Limited, -0.080
17DEC2024, Azgard Nine, -0.240
17DEC2024, AN Textile Mill, 0.000
17DEC2024, Attock Petroleum, -12.580
17DEC2024, Arctic Textile, 0.720
17DEC2024, Arpak Int., 0.000
17DEC2024, Archroma Pak, -5.040
17DEC2024, Aruj Industries, 0.030
17DEC2024, Al-Shaheer Corp, -0.320
17DEC2024, Al-Shaheer Corp, -0.260
17DEC2024, Al-Shaheer Corp, -0.330
17DEC2024, Asia Insurance, 0.000
17DEC2024, Aisha Steel Mill, 0.050
17DEC2024, Aisha Steel(CPS), -2.240
17DEC2024, Aisha Steel Mill, 0.090
17DEC2024, Aisha Steel Mill, 0.050
17DEC2024, Aisha Steel Mill, 0.040
17DEC2024, Aisha StelCoP/S, 0.000
17DEC2024, Amreli Steels, -0.140
17DEC2024, Asim Textile, -0.520
17DEC2024, Atlas Battery, -6.290
17DEC2024, Atlas Ins. Ltd, -2.130
17DEC2024, Atlas Honda Ltd, -8.770
17DEC2024, Attock Refinery, 0.310
17DEC2024, Attock Refinery, 6.340
17DEC2024, Attock Refinery, -0.060
17DEC2024, Attock Refinery, 36.920
17DEC2024, Avanceon Ltd, -2.450
17DEC2024, Avanceon Ltd, -2.390
17DEC2024, Avanceon Ltd, -2.580
17DEC2024, Avanceon Ltd, -2.540
17DEC2024, Bank Al-Falah, 3.800
17DEC2024, Bank Al-Falah, 4.270
17DEC2024, Bank Al-Falah, 3.910
17DEC2024, Bank Al-Falah, 3.840
17DEC2024, Bank AL-Habib, 5.540
17DEC2024, Bank AL-Habib, 4.300
17DEC2024, Bank AL-Habib, 5.690
17DEC2024, Bank AL-Habib, 3.000
17DEC2024, Bawany Air Pro(DEF.), 1.560
17DEC2024, Bata (Pak) Ltd., -7.670
17DEC2024, Big Bird Foods Ltd., -2.080
17DEC2024, Bolan Casting, 9.400
17DEC2024, Beco Steel Ltd, -0.260
17DEC2024, Bela Automotive, -6.050
17DEC2024, Berger Paints, -2.490
17DEC2024, BF Biosciences, -1.850
17DEC2024, B.F.Modaraba, -0.020
17DEC2024, Bal.Glass, -0.110
17DEC2024, Bhanero Tex., 0.000
17DEC2024, Biafo Industries, 11.460
17DEC2024, Bilal Fibres, -0.300
17DEC2024, Bankislami Pak, -0.130
17DEC2024, Bankislami Pak, -0.140
17DEC2024, Bankislami Pak, -0.150
